user_id,pattern,confidence,p1,p2,p3,p4,m1,m2,m3,e1,e2,e3,r1,r2,total_score,is_mixed_pattern,notes
B_ITER_09,B,0.780,2,2,3,2,3,3,2,3,2,2,3,1,28,false,"Iterative Optimizer: Uses AI iteratively, refining prompts based on outputs, validates results multiple times, learns to optimize approach over time, balances efficiency with quality, understands AI strengths and limitations well"
B_ITER_10,B,0.780,2,2,3,2,3,3,2,3,2,2,3,1,28,false,"Iterative Optimizer: Uses AI iteratively, refining prompts based on outputs, validates results multiple times, learns to optimize approach over time, balances efficiency with quality, understands AI strengths and limitations well"
C_ADAPT_01,C,0.720,2,2,2,1,2,2,3,2,2,2,2,2,24,false,"Context-Adaptive User: Adapts AI usage strategy to task requirements, different approaches for different types of work, considers context in AI output evaluation, learns and adapts approach over time, pragmatic balance between efficiency and quality"
C_ADAPT_02,C,0.720,2,2,2,1,2,2,3,2,2,2,2,2,24,false,"Context-Adaptive User: Adapts AI usage strategy to task requirements, different approaches for different types of work, considers context in AI output evaluation, learns and adapts approach over time, pragmatic balance between efficiency and quality"
C_ADAPT_03,C,0.720,2,2,2,1,2,2,3,2,2,2,2,2,24,false,"Context-Adaptive User: Adapts AI usage strategy to task requirements, different approaches for different types of work, considers context in AI output evaluation, learns and adapts approach over time, pragmatic balance between efficiency and quality"
C_ADAPT_04,C,0.720,2,2,2,1,2,2,3,2,2,2,2,2,24,false,"Context-Adaptive User: Adapts AI usage strategy to task requirements, different approaches for different types of work, considers context in AI output evaluation, learns and adapts approach over time, pragmatic balance between efficiency and quality"
C_ADAPT_05,C,0.720,2,2,2,1,2,2,3,2,2,2,2,2,24,false,"Context-Adaptive User: Adapts AI usage strategy to task requirements, different approaches for different types of work, considers context in AI output evaluation, learns and adapts approach over time, pragmatic balance between efficiency and quality"
D_CRIT_01,D,0.750,1,2,2,1,3,3,3,3,2,3,2,1,26,false,"Critical Verifier: Questions every AI output thoroughly, validates against multiple sources, deeply analyzes context before accepting results, skeptical of AI capabilities, focuses on verification rather than planning"
D_CRIT_02,D,0.750,1,2,2,1,3,3,3,3,2,3,2,1,26,false,"Critical Verifier: Questions every AI output thoroughly, validates against multiple sources, deeply analyzes context before accepting results, skeptical of AI capabilities, focuses on verification rather than planning"
D_CRIT_03,D,0.750,1,2,2,1,3,3,3,3,2,3,2,1,26,false,"Critical Verifier: Questions every AI output thoroughly, validates against multiple sources, deeply analyzes context before accepting results, skeptical of AI capabilities, focuses on verification rather than planning"
D_CRIT_04,D,0.750,1,2,2,1,3,3,3,3,2,3,2,1,26,false,"Critical Verifier: Questions every AI output thoroughly, validates against multiple sources, deeply analyzes context before accepting results, skeptical of AI capabilities, focuses on verification rather than planning"
D_CRIT_05,D,0.750,1,2,2,1,3,3,3,3,2,3,2,1,26,false,"Critical Verifier: Questions every AI output thoroughly, validates against multiple sources, deeply analyzes context before accepting results, skeptical of AI capabilities, focuses on verification rather than planning"
E_TEACH_01,E,0.680,2,2,2,1,2,2,1,2,3,2,2,2,23,false,"Learning-Focused User: Views AI as teaching tool for deepening understanding, actively reflects on AI explanations, uses AI to explore topics rather than just get answers, learns how AI thinks about problems, improves own thinking through AI interactions"
E_TEACH_02,E,0.680,2,2,2,1,2,2,1,2,3,2,2,2,23,false,"Learning-Focused User: Views AI as teaching tool for deepening understanding, actively reflects on AI explanations, uses AI to explore topics rather than just get answers, learns how AI thinks about problems, improves own thinking through AI interactions"
E_TEACH_03,E,0.680,2,2,2,1,2,2,1,2,3,2,2,2,23,false,"Learning-Focused User: Views AI as teaching tool for deepening understanding, actively reflects on AI explanations, uses AI to explore topics rather than just get answers, learns how AI thinks about problems, improves own thinking through AI interactions"
E_TEACH_04,E,0.680,2,2,2,1,2,2,1,2,3,2,2,2,23,false,"Learning-Focused User: Views AI as teaching tool for deepening understanding, actively reflects on AI explanations, uses AI to explore topics rather than just get answers, learns how AI thinks about problems, improves own thinking through AI interactions"
E_TEACH_05,E,0.680,2,2,2,1,2,2,1,2,3,2,2,2,23,false,"Learning-Focused User: Views AI as teaching tool for deepening understanding, actively reflects on AI explanations, uses AI to explore topics rather than just get answers, learns how AI thinks about problems, improves own thinking through AI interactions"
E_TEACH_06,E,0.680,2,2,2,1,2,2,1,2,3,2,2,2,23,false,"Learning-Focused User: Views AI as teaching tool for deepening understanding, actively reflects on AI explanations, uses AI to explore topics rather than just get answers, learns how AI thinks about problems, improves own thinking through AI interactions"
E_TEACH_07,E,0.680,2,2,2,1,2,2,1,2,3,2,2,2,23,false,"Learning-Focused User: Views AI as teaching tool for deepening understanding, actively reflects on AI explanations, uses AI to explore topics rather than just get answers, learns how AI thinks about problems, improves own thinking through AI interactions"
E_TEACH_08,E,0.680,2,2,2,1,2,2,1,2,3,2,2,2,23,false,"Learning-Focused User: Views AI as teaching tool for deepening understanding, actively reflects on AI explanations, uses AI to explore topics rather than just get answers, learns how AI thinks about problems, improves own thinking through AI interactions"
E_TEACH_09,E,0.680,2,2,2,1,2,2,1,2,3,2,2,2,23,false,"Learning-Focused User: Views AI as teaching tool for deepening understanding, actively reflects on AI explanations, uses AI to explore topics rather than just get answers, learns how AI thinks about problems, improves own thinking through AI interactions"
E_TEACH_10,E,0.680,2,2,2,1,2,2,1,2,3,2,2,2,23,false,"Learning-Focused User: Views AI as teaching tool for deepening understanding, actively reflects on AI explanations, uses AI to explore topics rather than just get answers, learns how AI thinks about problems, improves own thinking through AI interactions"
F_LAZY_01,F,0.450,1,2,1,0,1,1,1,1,0,1,0,1,10,false,"Lazy Avoidant: Uses AI passively without reviewing outputs, never reflects on quality or mistakes, accepts whatever AI generates, no learning from experience, treats AI as automatic solution provider"
F_LAZY_02,F,0.450,1,2,1,0,1,1,1,1,0,1,0,1,10,false,"Lazy Avoidant: Uses AI passively without reviewing outputs, never reflects on quality or mistakes, accepts whatever AI generates, no learning from experience, treats AI as automatic solution provider"
F_LAZY_03,F,0.450,1,2,1,0,1,1,1,1,0,1,0,1,10,false,"Lazy Avoidant: Uses AI passively without reviewing outputs, never reflects on quality or mistakes, accepts whatever AI generates, no learning from experience, treats AI as automatic solution provider"
F_LAZY_04,F,0.450,1,2,1,0,1,1,1,1,0,1,0,1,10,false,"Lazy Avoidant: Uses AI passively without reviewing outputs, never reflects on quality or mistakes, accepts whatever AI generates, no learning from experience, treats AI as automatic solution provider"
F_LAZY_05,F,0.450,1,2,1,0,1,1,1,1,0,1,0,1,10,false,"Lazy Avoidant: Uses AI passively without reviewing outputs, never reflects on quality or mistakes, accepts whatever AI generates, no learning from experience, treats AI as automatic solution provider"
F_NAIVE_01,F,0.400,1,1,0,0,0,0,0,1,0,0,0,1,4,false,"Naive Oversimplifier: Believes AI is infallible and always correct, uses for critical decisions without verification, no awareness of AI hallucinations, never reflects on errors, complete blind trust"
F_NAIVE_02,F,0.400,1,1,0,0,0,0,0,1,0,0,0,1,4,false,"Naive Oversimplifier: Believes AI is infallible and always correct, uses for critical decisions without verification, no awareness of AI hallucinations, never reflects on errors, complete blind trust"
F_NAIVE_03,F,0.400,1,1,0,0,0,0,0,1,0,0,0,1,4,false,"Naive Oversimplifier: Believes AI is infallible and always correct, uses for critical decisions without verification, no awareness of AI hallucinations, never reflects on errors, complete blind trust"
F_NAIVE_04,F,0.400,1,1,0,0,0,0,0,1,0,0,0,1,4,false,"Naive Oversimplifier: Believes AI is infallible and always correct, uses for critical decisions without verification, no awareness of AI hallucinations, never reflects on errors, complete blind trust"
F_NAIVE_05,F,0.400,1,1,0,0,0,0,0,1,0,0,0,1,4,false,"Naive Oversimplifier: Believes AI is infallible and always correct, uses for critical decisions without verification, no awareness of AI hallucinations, never reflects on errors, complete blind trust"
F_COST_01,F,0.500,1,2,2,1,1,0,1,1,0,1,0,1,11,false,"Cost-Cutting Sacrificer: Sacrifices quality for cost savings, uses cheapest AI options without quality check, accepts poor outputs to save money, never reflects on reputation damage, willingly cuts corners"
F_COST_02,F,0.500,1,2,2,1,1,0,1,1,0,1,0,1,11,false,"Cost-Cutting Sacrificer: Sacrifices quality for cost savings, uses cheapest AI options without quality check, accepts poor outputs to save money, never reflects on reputation damage, willingly cuts corners"
F_COST_03,F,0.500,1,2,2,1,1,0,1,1,0,1,0,1,11,false,"Cost-Cutting Sacrificer: Sacrifices quality for cost savings, uses cheapest AI options without quality check, accepts poor outputs to save money, never reflects on reputation damage, willingly cuts corners"
F_COST_04,F,0.500,1,2,2,1,1,0,1,1,0,1,0,1,11,false,"Cost-Cutting Sacrificer: Sacrifices quality for cost savings, uses cheapest AI options without quality check, accepts poor outputs to save money, never reflects on reputation damage, willingly cuts corners"
F_COST_05,F,0.500,1,2,2,1,1,0,1,1,0,1,0,1,11,false,"Cost-Cutting Sacrificer: Sacrifices quality for cost savings, uses cheapest AI options without quality check, accepts poor outputs to save money, never reflects on reputation damage, willingly cuts corners"
F_DEPEND_01,F,0.550,2,2,1,0,0,1,1,2,0,1,1,3,14,false,"Dependency Denier: Over-relies on AI and loses own skills, unaware of personal capability atrophy, high trust due to lack of self-reflection, no awareness of growing dependency, at risk of sudden incompetence if AI unavailable"
F_DEPEND_02,F,0.550,2,2,1,0,0,1,1,2,0,1,1,3,14,false,"Dependency Denier: Over-relies on AI and loses own skills, unaware of personal capability atrophy, high trust due to lack of self-reflection, no awareness of growing dependency, at risk of sudden incompetence if AI unavailable"
F_DEPEND_03,F,0.550,2,2,1,0,0,1,1,2,0,1,1,3,14,false,"Dependency Denier: Over-relies on AI and loses own skills, unaware of personal capability atrophy, high trust due to lack of self-reflection, no awareness of growing dependency, at risk of sudden incompetence if AI unavailable"
F_DEPEND_04,F,0.550,2,2,1,0,0,1,1,2,0,1,1,3,14,false,"Dependency Denier: Over-relies on AI and loses own skills, unaware of personal capability atrophy, high trust due to lack of self-reflection, no awareness of growing dependency, at risk of sudden incompetence if AI unavailable"
F_DEPEND_05,F,0.550,2,2,1,0,0,1,1,2,0,1,1,3,14,false,"Dependency Denier: Over-relies on AI and loses own skills, unaware of personal capability atrophy, high trust due to lack of self-reflection, no awareness of growing dependency, at risk of sudden incompetence if AI unavailable"
