user_id,pattern,confidence,p1,p2,p3,p4,m1,m2,m3,e1,e2,e3,r1,r2,total_score,is_mixed_pattern,notes
3b560cf6-45c3-472c-ae62-061931e5165f,F,0.9,1,0,0,1,1,0,0,0,0,1,0,2,6,false,Aligned-v2-heuristic
3b883174-01fe-45fb-857e-62938a4e7e4c,F,0.9,1,2,0,0,1,1,0,0,0,0,0,1,6,false,Aligned-v2-heuristic
3d19ae2d-4179-41a9-9710-62bdc2b4b4f8,C,0.7,1,2,0,1,1,3,0,3,2,2,0,2,17,false,Aligned-v2-heuristic
3de057dc-c075-44b5-8cbf-b9ef36580c7e,C,0.7,1,1,2,1,1,0,0,3,0,0,2,2,13,false,Aligned-v2-heuristic
3f1802c8-b0e0-49dd-8ee0-d396f4ba1bb7,F,0.9,2,0,0,0,1,0,0,0,0,0,0,0,3,false,Aligned-v2-heuristic
401d639e-3363-472d-bb59-5e1f02b09c68,F,0.9,1,0,0,0,0,0,0,0,0,1,0,0,2,false,Aligned-v2-heuristic
4124fb06-9686-41ab-9779-bcdad43ff148,F,0.9,1,2,1,0,1,0,0,0,0,0,0,1,6,false,Aligned-v2-heuristic
41259a8a-40a8-4aad-a805-969db2808d7b,C,0.7,1,2,1,0,1,0,0,3,0,0,0,2,10,false,Aligned-v2-heuristic
42200062-c6c7-4496-ad25-e7d164f6003d,F,0.9,1,0,2,1,1,0,0,1,0,0,0,0,6,false,Aligned-v2-heuristic
42237cf6-fc98-4a87-906e-ea0cb8834306,F,0.9,1,0,1,0,1,0,0,0,0,0,0,1,4,false,Aligned-v2-heuristic
428d0168-b0f2-45f6-bf8f-8913cb4372a2,C,0.7,1,0,2,0,1,0,0,3,0,0,1,0,8,false,Aligned-v2-heuristic
42ce76c0-00cc-4af6-9714-466469fd63c9,F,0.9,1,0,1,0,1,0,0,0,0,0,0,0,3,false,Aligned-v2-heuristic
44ba45d0-55f6-4638-a16a-edab0b08f67f,C,0.7,2,2,2,0,2,1,1,1,1,2,0,2,16,false,Aligned-v2-heuristic
46e66184-5e5e-4bf7-bd65-5332c2c43768,F,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,false,Aligned-v2-heuristic
46ea6484-1352-45ca-a546-96e77d3dce4b,F,0.9,1,0,1,0,1,0,0,0,0,1,0,0,4,false,Aligned-v2-heuristic
47462c2f-ffe3-4b19-b7ca-453dc5080132,F,0.9,1,2,2,0,1,0,0,0,2,0,0,0,8,false,Aligned-v2-heuristic
47e9b405-8ee3-4e99-8296-94afdf963d67,C,0.7,2,2,2,1,3,1,0,1,1,2,1,2,18,false,Aligned-v2-heuristic
498602a3-ef5c-433c-8b29-ccc7f1d93ce2,F,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,false,Aligned-v2-heuristic
498c09c0-eb47-484a-9a6d-4ec295ca1132,C,0.7,2,2,2,1,1,2,0,3,1,2,2,1,19,false,Aligned-v2-heuristic
499a9f6f-5caf-4b21-954a-bea04bc8ea74,F,0.9,1,0,1,1,1,0,0,0,0,0,0,1,5,false,Aligned-v2-heuristic
4d441b82-7672-4636-b67f-ab3e4e20b56a,F,0.9,1,2,0,0,1,3,0,0,0,0,0,0,7,false,Aligned-v2-heuristic
4d80620b-332b-41b1-8e68-19f82dd9c5b0,C,0.7,1,0,2,2,3,2,0,3,0,2,2,0,17,false,Aligned-v2-heuristic
4e08ae2e-7cad-432d-88b1-8c131604cc64,F,0.9,1,0,0,0,1,1,0,1,0,0,0,0,4,false,Aligned-v2-heuristic
4eaf2f14-f952-4acc-b851-c4cdda85cbf4,F,0.9,1,0,0,0,1,2,1,0,0,0,0,0,5,false,Aligned-v2-heuristic
4f88e608-a513-4e79-80b4-514794e5fd5e,C,0.7,1,0,1,1,1,0,0,3,0,0,0,0,7,false,Aligned-v2-heuristic
4f9929cb-94ae-40fd-a650-a4f3398d523e,F,0.9,1,0,1,0,1,1,0,0,0,2,2,0,8,false,Aligned-v2-heuristic
50ac2e57-2041-4c53-8bd3-812adddbbe3a,F,0.9,1,2,0,0,1,0,0,1,0,0,0,1,6,false,Aligned-v2-heuristic
50ff4b84-0a43-4a0a-bc7d-707e4f6231d4,F,0.9,1,0,0,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
51fb6454-d2ae-4a08-8c0e-f203b5252e28,F,0.9,1,0,1,0,1,0,0,1,1,0,1,0,6,false,Aligned-v2-heuristic
5266f1a9-1b62-4986-b007-9707a471c062,F,0.9,1,0,0,0,1,0,0,0,0,2,0,0,4,false,Aligned-v2-heuristic
53ee9cbe-3eb1-4c72-a418-f93969dd160b,C,0.7,1,2,0,1,1,1,0,3,0,1,2,0,12,false,Aligned-v2-heuristic
54138b07-be95-4aec-a781-ab0798869783,F,0.9,1,0,0,0,1,0,0,1,0,0,0,0,3,false,Aligned-v2-heuristic
54eb466e-9e26-42c1-a89b-f64d923259c3,F,0.9,1,2,1,1,1,2,0,0,0,0,2,2,12,false,Aligned-v2-heuristic
55d66a67-c7d3-4fd1-b110-285bc25a3a73,F,0.9,1,1,2,0,1,1,0,1,0,0,2,0,9,false,Aligned-v2-heuristic
5877a3ee-750f-4f20-9ace-9e02db0bffb2,F,0.9,1,0,0,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
58c89d1b-a8bb-49d1-9d30-90731c3ebcfe,F,0.9,1,0,0,0,1,0,0,0,0,0,1,1,4,false,Aligned-v2-heuristic
58deb5fc-7301-4a35-bcb0-f215add7be67,C,0.7,0,0,2,0,1,1,0,3,0,0,1,0,8,false,Aligned-v2-heuristic
5a28af10-e75f-4f80-a93f-a25c110e54fe,F,0.9,0,0,1,0,1,1,0,0,0,0,0,0,3,false,Aligned-v2-heuristic
5bb94b54-0831-4f0c-be50-6455b51c1f76,F,0.9,0,0,0,0,1,1,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
5d08501a-9c44-4025-b9e3-0aea1b65e000,F,0.9,1,0,0,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
5d1e2c83-c8f5-4538-92ac-98fbea3736d9,C,0.7,1,0,2,1,1,0,0,3,0,2,1,1,12,false,Aligned-v2-heuristic
5d2b9752-e9e0-4326-9515-dad1a8f3356c,C,0.7,1,1,2,2,1,1,0,2,1,2,3,1,17,false,Aligned-v2-heuristic
5e33886d-0b9d-44f1-bc10-4353d2acf786,F,0.9,1,0,0,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
5efbbaa9-7398-4e31-b417-69db1b4b3a94,F,0.9,1,0,1,0,1,0,0,0,1,0,0,0,4,false,Aligned-v2-heuristic
5f35958a-d110-424a-adf1-6393eee7e26d,F,0.9,1,2,2,0,2,0,0,1,0,0,1,2,11,false,Aligned-v2-heuristic
60474aa1-7017-47b0-836c-9cdb84410d17,F,0.9,1,1,2,1,1,0,0,1,0,0,2,1,10,false,Aligned-v2-heuristic
60f5098b-9ed7-440e-9c34-cd0f71b0c181,F,0.9,1,0,0,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
630cc0ed-f97c-447a-9d97-6e8bfed8569b,F,0.9,1,0,0,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
632578fb-49cb-4de4-8a7c-18a2af25a673,F,0.9,0,0,1,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
635d08aa-4896-4a91-ad56-4daf40126b30,F,0.9,1,2,2,1,1,0,0,1,0,1,0,1,10,false,Aligned-v2-heuristic
63d84c6d-9828-4516-a0b8-1d2fe859f2f0,F,0.9,1,0,0,1,1,0,0,0,0,0,0,0,3,false,Aligned-v2-heuristic
64f3f339-716b-4a9c-85c2-cc78167eb9b7,F,0.9,1,1,1,0,1,0,0,0,0,0,1,0,5,false,Aligned-v2-heuristic
66197561-4b4e-4214-af08-98f9b17e2957,F,0.9,1,0,0,0,1,0,0,0,1,1,0,2,6,false,Aligned-v2-heuristic
66ae1bd1-675c-46ca-bc13-c3a7add7e779,F,0.9,1,0,0,0,1,0,0,0,0,0,2,0,4,false,Aligned-v2-heuristic
67e43cb4-dacd-4feb-a4f6-1bf0b0f5e7cb,F,0.9,1,2,0,0,1,1,0,0,0,1,0,1,7,false,Aligned-v2-heuristic
6874fa08-100b-48ef-9a6d-3aa38d59f295,C,0.7,1,0,2,0,1,0,0,3,0,0,1,0,8,false,Aligned-v2-heuristic
6902f924-f27e-466f-99b7-bd334abffa9f,C,0.7,1,1,2,1,1,0,0,3,2,2,1,0,14,false,Aligned-v2-heuristic
6c0e251b-6772-4e16-9d69-8fab83168301,F,0.9,1,0,1,0,1,0,0,0,0,1,0,1,5,false,Aligned-v2-heuristic
6df44071-bf22-4ad6-b47c-3fbdee03b606,C,0.7,1,0,1,1,1,0,0,2,0,0,0,0,6,false,Aligned-v2-heuristic
6e1d5934-5e22-470a-b40a-19312bf3ede3,F,0.9,1,0,0,0,1,0,0,0,0,0,0,1,3,false,Aligned-v2-heuristic
6e7c40bd-c9e3-494a-ba89-68093d0b2bcf,F,0.9,1,2,2,0,1,0,0,1,0,0,0,2,9,false,Aligned-v2-heuristic
72cba964-2a6d-4c32-9147-48424408a27d,F,0.9,1,0,1,1,1,0,0,1,0,0,0,0,5,false,Aligned-v2-heuristic
72df3146-7202-4a9c-8a74-413916e4b252,F,0.9,1,1,0,0,1,0,0,0,0,1,0,1,5,false,Aligned-v2-heuristic
731d8a7f-e051-4515-ab07-ca16e1763a00,F,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,false,Aligned-v2-heuristic
73319292-8652-4e00-97b8-940d3940c527,C,0.7,1,0,2,2,1,1,0,3,0,0,2,2,14,false,Aligned-v2-heuristic
7421d324-39d0-4741-8091-0d9c24f9d059,F,0.9,1,0,1,0,1,0,0,0,0,2,0,0,5,false,Aligned-v2-heuristic
758a174f-fec4-48dd-852f-aa7b5c63fa54,F,0.9,1,0,0,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
76a286e4-1884-4df0-b70f-aaf271c2f614,F,0.9,1,0,2,0,1,0,0,0,0,0,0,0,4,false,Aligned-v2-heuristic
78161a9f-d085-48c7-b418-a8ddd355fcc6,F,0.9,1,0,2,1,1,1,0,0,1,0,0,0,7,false,Aligned-v2-heuristic
7906f7ef-09dd-4759-bd6d-7c1fbe46854a,F,0.9,1,2,0,1,1,1,0,0,0,1,2,2,11,false,Aligned-v2-heuristic
7944aada-3032-42fc-ae96-f184985b4c28,C,0.7,1,2,2,1,3,0,0,3,2,0,2,2,18,false,Aligned-v2-heuristic
798fbb6d-45c5-463b-ab3d-2608c80160f0,F,0.9,1,1,2,0,1,0,0,1,0,0,1,0,7,false,Aligned-v2-heuristic
7b348c75-f137-49c5-b5fb-2e6062378fc6,F,0.9,0,0,0,0,1,0,0,0,0,0,0,0,1,false,Aligned-v2-heuristic
7be739f6-a8d8-4944-9877-7df185d4b854,F,0.9,0,0,0,0,1,0,0,0,0,0,0,0,1,false,Aligned-v2-heuristic
7c510bdc-a015-4ec0-b00f-9e286ef9e2d0,F,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,false,Aligned-v2-heuristic
7db11d48-432d-4ff5-9b97-42b4d89729d7,F,0.9,1,0,0,1,1,0,0,0,1,0,0,0,4,false,Aligned-v2-heuristic
7e184af7-e805-447c-810b-bd07b6ba6dc1,B,0.8,3,3,2,1,3,3,0,2,2,2,2,2,25,false,Aligned-v2-heuristic
7e531994-257b-4964-ba60-98c83fc795dc,F,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,false,Aligned-v2-heuristic
810cecf6-f323-4dd5-8a9e-5ccad3e742a0,F,0.9,1,1,0,0,1,0,0,0,0,0,0,0,3,false,Aligned-v2-heuristic
830cceff-a415-44b7-a71e-b2d5cd468721,F,0.9,1,0,1,0,0,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
84dab563-2714-41ea-9d2e-6c013600861d,C,0.7,1,2,0,0,1,0,0,3,0,0,2,0,9,false,Aligned-v2-heuristic
87b7ded1-ab31-4639-8bec-314aa5471a59,F,0.9,1,0,2,0,1,0,0,0,0,2,0,0,6,false,Aligned-v2-heuristic
8896797c-d98a-4276-90bb-4908b1ec4fe2,F,0.9,1,0,0,1,1,1,0,0,0,1,2,0,7,false,Aligned-v2-heuristic
8987c65f-11e2-4e3e-9084-f832799e1a00,C,0.7,1,0,2,0,1,0,0,3,0,0,0,0,7,false,Aligned-v2-heuristic
8a12da42-10d5-49b6-8e6a-a97187aefe92,F,0.9,1,0,1,1,1,0,0,0,1,0,0,2,7,false,Aligned-v2-heuristic
8a21ef75-5b63-4690-8d98-4304319a465f,F,0.9,1,0,0,0,0,0,0,0,0,0,0,1,2,false,Aligned-v2-heuristic
8a73146d-e041-4ad7-8fcc-d049740ebe03,C,0.7,1,0,2,1,1,2,0,3,1,2,2,2,17,false,Aligned-v2-heuristic
8bfe145e-798b-4b37-8eae-58ac18590be3,F,0.9,1,1,0,0,1,0,0,1,0,1,0,0,5,false,Aligned-v2-heuristic
8c2684d5-377b-44df-ae98-3b95190b8f68,F,0.9,1,0,0,0,1,1,0,0,0,1,1,0,5,false,Aligned-v2-heuristic
8c6d1585-cd9c-477c-a8ae-3d7dbe625729,F,0.9,1,0,0,0,1,0,0,1,0,2,0,0,5,false,Aligned-v2-heuristic
8c73c5db-5918-4dba-ac2d-32a9e093bdd6,F,0.9,1,0,1,0,1,0,0,1,0,0,0,0,4,false,Aligned-v2-heuristic
8cc396ac-ad69-483c-83f7-b4e4088dc822,F,0.9,2,1,0,0,0,1,0,0,0,0,0,0,4,false,Aligned-v2-heuristic
8e3145bb-a5e5-40ac-bc0d-d00408e19093,F,0.9,1,0,0,0,0,0,0,0,0,0,1,0,2,false,Aligned-v2-heuristic
8e5b0cdc-781e-4657-a95f-6f88a5add4c9,C,0.7,2,3,2,0,3,2,0,1,2,2,2,2,21,false,Aligned-v2-heuristic
9061fc8b-130d-40bc-b494-4a7451c041ba,F,0.9,1,1,2,0,1,0,0,1,0,0,0,0,6,false,Aligned-v2-heuristic
906e529c-7704-4b35-b6b4-c0dcf14db6d6,F,0.9,1,0,0,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
908ee2bb-2d91-4b32-bf01-81c502fedec2,F,0.9,1,0,0,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
91c8b63d-7223-486d-9e71-bcfd1fa3a1d5,F,0.9,1,0,0,0,1,0,0,1,0,0,0,0,3,false,Aligned-v2-heuristic
92a37e0e-e674-4301-a25c-1056ae612c38,F,0.9,1,2,2,1,3,1,0,0,0,0,0,2,12,false,Aligned-v2-heuristic
97286872-f1e3-4057-9309-f689e0bde519,F,0.9,1,2,0,0,1,0,0,0,0,0,0,2,6,false,Aligned-v2-heuristic
9731460e-0884-4426-8e1f-a28275f958d2,F,0.9,0,0,0,0,0,0,0,0,0,2,0,0,2,false,Aligned-v2-heuristic
979e1b71-8ce8-4b48-8b9a-ff8f7d2f0822,F,0.9,1,0,2,0,1,0,0,0,0,0,0,0,4,false,Aligned-v2-heuristic
97cee636-f4f1-4ec7-ac81-665900284587,F,0.9,1,0,2,0,1,0,0,0,0,0,0,0,4,false,Aligned-v2-heuristic
989b83d2-d1bb-4260-8624-4fd52045d288,C,0.7,1,0,1,0,1,1,0,3,0,0,2,0,9,false,Aligned-v2-heuristic
98d88b0f-81ae-40b4-ae1f-d84823aa23f2,C,0.7,1,0,1,0,1,0,0,3,1,0,1,2,10,false,Aligned-v2-heuristic
9932e316-174d-4098-94dc-311da62054c9,F,0.9,1,0,0,0,1,0,0,0,0,0,1,0,3,false,Aligned-v2-heuristic
99d74ef9-3221-45c3-bf67-a29d57e21af4,F,0.9,0,0,0,0,1,0,0,0,0,0,0,0,1,false,Aligned-v2-heuristic
99e235e8-839c-4015-a594-f72b115ef7d7,F,0.9,0,0,1,0,1,0,0,0,1,0,0,0,3,false,Aligned-v2-heuristic
9acf5ab7-5a2d-42e9-9a5b-c228ef5c366b,F,0.9,1,0,0,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
9b2fdd39-2396-4881-9bbf-5c609af5fbbd,C,0.7,1,0,2,1,1,0,0,3,0,0,2,1,11,false,Aligned-v2-heuristic
9b647114-f581-423f-9e55-e35fbf76d1e8,F,0.9,0,0,0,0,1,0,0,0,0,0,0,0,1,false,Aligned-v2-heuristic
9c219b44-c7f5-411b-93cb-97e745c3756e,F,0.9,0,0,0,0,1,0,0,0,0,0,0,0,1,false,Aligned-v2-heuristic
9d36ca7c-5212-4f37-b933-cde3729cb018,F,0.9,1,0,0,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
9ee8f5e5-d15e-4e8c-aa1b-53cddeed4f51,F,0.9,1,0,0,0,1,0,0,0,0,2,0,1,5,false,Aligned-v2-heuristic
9f1d3ace-b035-4aa0-9ebf-442926a51c3d,F,0.9,1,0,0,0,1,0,0,1,0,1,0,0,4,false,Aligned-v2-heuristic
a0bc7a29-34d8-4bf8-baf6-2c5926e40133,C,0.7,1,0,2,1,3,0,0,2,0,0,2,0,11,false,Aligned-v2-heuristic
a11b7f90-a727-4c7b-aabb-ab79945cd291,F,0.9,1,0,0,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
a18ef405-be5d-4e06-9770-0ac0963b389b,F,0.9,1,0,0,0,1,0,0,1,0,1,0,0,4,false,Aligned-v2-heuristic
a1a3b66f-7f20-4924-8f84-580e45d499ff,F,0.9,1,0,2,0,1,0,0,0,0,0,0,1,5,false,Aligned-v2-heuristic
a251e1be-13e2-49e8-8ad1-79ee19d031a9,C,0.7,1,2,2,1,1,1,1,2,0,2,2,2,17,false,Aligned-v2-heuristic
a2704219-a556-4374-ae41-2144cd1c6110,C,0.7,0,2,1,0,2,0,0,2,0,1,0,0,8,false,Aligned-v2-heuristic
a436e2db-733e-4218-b55b-a90d586f50e6,F,0.9,1,0,0,0,1,0,0,0,0,0,0,1,3,false,Aligned-v2-heuristic
a4538fb6-1a9d-4d46-b6fd-3bdba31b0433,C,0.7,1,2,0,0,1,0,0,3,0,0,0,0,7,false,Aligned-v2-heuristic
a75efe00-c7c2-4c99-a1e2-104dd44d7232,C,0.7,1,3,2,1,1,2,1,3,2,2,2,2,22,false,Aligned-v2-heuristic
a8c420d1-277d-4c63-8aea-3c129e72ab21,C,0.7,1,0,2,0,1,0,0,3,0,0,1,0,8,false,Aligned-v2-heuristic
a9b445ca-7416-40e0-b938-aeab76897b90,F,0.9,1,0,0,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
aaaeae86-d1d9-4682-8bcb-c3367cc48f37,F,0.9,1,0,0,0,1,0,0,0,0,0,0,0,2,false,Aligned-v2-heuristic
ab220331-6bfe-46cd-8762-716acdcb2f5d,C,0.7,1,0,0,0,1,2,0,3,0,1,0,2,10,false,Aligned-v2-heuristic
ac9c4b15-1a10-400b-9ec5-80dcacde5537,F,0.9,1,0,0,0,1,0,0,0,0,0,2,0,4,false,Aligned-v2-heuristic
aca6426d-eb7f-4c4d-bef7-0414cdb8672f,F,0.9,0,0,2,0,1,0,0,0,0,0,0,0,3,false,Aligned-v2-heuristic
ad36900b-8bd1-4edf-b46b-d466406562e6,F,0.9,0,0,0,0,1,0,0,0,0,2,0,0,3,false,Aligned-v2-heuristic
afb5461f-eee5-4eb9-83a5-87f5f5091279,F,0.9,1,2,1,1,1,2,0,1,0,0,1,0,10,false,Aligned-v2-heuristic
